1	0.55	0.275	0.132	1587661524539383
2	1.05	0.525	0.252	1587661524549233
3	1.55	0.775	0.372	1587661524559378
4	2.05	1.025	0.492	1587661524569529
5	2.6	1.3	0.624	1587661524579693
6	3.1	1.55	0.744	1587661524589852
7	3.6	1.8	0.864	1587661524600042
8	4.1	2.05	0.984	1587661524610108
9	4.6	2.3	1.104	1587661524620422
10	5.1	2.55	1.224	1587661524630555
11	5.65	2.825	1.356	1587661524640722
12	6.15	3.075	1.476	1587661524650904
13	6.65	3.325	1.596	1587661524661064
14	7.15	3.575	1.716	1587661524671240
15	7.65	3.825	1.836	1587661524681409
16	8.15	4.075	1.956	1587661524691566
17	8.7	4.35	2.088	1587661524701715
18	9.2	4.6	2.208	1587661524711881
19	9.7	4.85	2.328	1587661524722047
20	10.2	5.1	2.448	1587661524732231
21	10.7	5.35	2.568	1587661524742360
22	11.2	5.6	2.688	1587661524752559
23	11.75	5.875	2.82	1587661524762729
24	12.25	6.125	2.94	1587661524772901
25	12.75	6.375	3.06	1587661524783083
26	13.25	6.625	3.18	1587661524793233
27	13.75	6.875	3.3	1587661524803367
28	14.25	7.125	3.42	1587661524813523
29	14.8	7.4	3.552	1587661524823771
30	15.3	7.65	3.672	1587661524833881
31	15.8	7.9	3.792	1587661524844054
32	16.3	8.15	3.912	1587661524854175
33	16.8	8.4	4.032	1587661524864418
34	17.3	8.65	4.152	1587661524874572
35	17.85	8.925	4.284	1587661524884734
36	18.35	9.175	4.404	1587661524894939
37	18.85	9.425	4.524	1587661524905094
38	19.35	9.675	4.644	1587661524915201
39	19.85	9.925	4.764	1587661524925429
40	20.35	10.175	4.884	1587661524935584
41	20.9	10.45	5.016	1587661524945742
42	21.4	10.7	5.136	1587661524955925
43	21.9	10.95	5.256	1587661524966033
44	22.4	11.2	5.376	1587661524976260
45	22.9	11.45	5.496	1587661524986390
46	23.4	11.7	5.616	1587661524996584
47	23.95	11.975	5.748	1587661525006810
48	24.45	12.225	5.868	1587661525016968
49	24.95	12.475	5.988	1587661525027180
50	25.45	12.725	6.108	1587661525037321
51	25.95	12.975	6.228	1587661525047502
52	26.5	13.25	6.36	1587661525057655
53	27	13.5	6.48	1587661525067842
54	27.5	13.75	6.6	1587661525077929
55	28	14	6.72	1587661525088178
56	28.5	14.25	6.84	1587661525098335
57	29	14.5	6.96	1587661525108503
58	29.55	14.775	7.092	1587661525118677
59	30.05	15.025	7.212	1587661525128883
60	30.55	15.275	7.332	1587661525139025
61	31.05	15.525	7.452	1587661525149191
62	31.55	15.775	7.572	1587661525159363
63	32.05	16.025	7.692	1587661525169554
64	32.6	16.3	7.824	1587661525179720
