81	1348.93	12923.8	9147.56	1587661532732579	1587661532733102	523	0
82	1352.46	12986.9	9149.38	1587661532833803	1587661532834320	517	0
83	1356.03	13050.6	9151.22	1587661532935069	1587661532935591	522	0
84	1359.57	13113.8	9153.04	1587661533036267	1587661533036791	524	0
85	1363.1	13176.9	9154.85	1587661533137494	1587661533137959	465	0
86	1366.64	13240	9156.67	1587661533238702	1587661533239226	524	0
87	1370.17	13303.1	9158.49	1587661533339916	1587661533340436	520	0
88	1373.74	13366.9	9160.33	1587661533441150	1587661533441674	524	0
89	1377.28	13430	9162.14	1587661533542340	1587661533542804	464	0
90	1380.81	13493.1	9163.96	1587661533643554	1587661533644313	759	0
91	1384.35	13556.2	9165.78	1587661533744696	1587661533746024	1328	0
92	1387.88	13619.4	9167.6	1587661533845856	-1	-1	1
93	1391.42	13682.5	9169.42	1587661533946996	1587661533948411	1415	0
94	1394.99	13746.2	9171.25	1587661534048626	1587661534049112	486	0
95	1398.52	13809.4	9173.07	1587661534149836	1587661534150361	525	0
96	1402.09	13873.1	9174.91	1587661534251059	1587661534251579	520	0
97	1405.63	13936.2	9176.72	1587661534352243	1587661534352770	527	0
98	1409.16	13999.4	9178.54	1587661534453433	1587661534453903	470	0
99	1412.7	14062.5	9180.36	1587661534554629	1587661534555157	528	0
100	1416.23	14125.6	9182.18	1587661534655819	1587661534656342	523	0
Total loss: 7
