1	1.05	0.525	0.252	1587661524550357
2	1.55	0.775	0.372	1587661524560488
3	2.05	1.025	0.492	1587661524570619
4	2.6	1.3	0.624	1587661524580796
5	3.1	1.55	0.744	1587661524590985
6	3.6	1.8	0.864	1587661524601136
7	4.1	2.05	0.984	1587661524611239
8	4.6	2.3	1.104	1587661524621526
9	5.1	2.55	1.224	1587661524631651
10	5.65	2.825	1.356	1587661524641829
11	6.15	3.075	1.476	1587661524652003
12	6.65	3.325	1.596	1587661524662133
13	7.15	3.575	1.716	1587661524672295
14	7.65	3.825	1.836	1587661524682518
15	8.15	4.075	1.956	1587661524692655
16	8.7	4.35	2.088	1587661524702800
17	9.2	4.6	2.208	1587661524712973
18	9.7	4.85	2.328	1587661524723145
19	10.2	5.1	2.448	1587661524733328
20	10.7	5.35	2.568	1587661524743458
21	11.2	5.6	2.688	1587661524753669
22	11.75	5.875	2.82	1587661524763831
23	12.25	6.125	2.94	1587661524773845
24	12.75	6.375	3.06	1587661524784176
25	13.25	6.625	3.18	1587661524794291
26	13.75	6.875	3.3	1587661524804443
27	14.25	7.125	3.42	1587661524814615
28	14.8	7.4	3.552	1587661524824867
29	15.3	7.65	3.672	1587661524835028
30	15.8	7.9	3.792	1587661524845144
31	16.3	8.15	3.912	1587661524855284
32	16.8	8.4	4.032	1587661524865510
33	17.3	8.65	4.152	1587661524875636
34	17.85	8.925	4.284	1587661524885787
35	18.35	9.175	4.404	1587661524896024
36	18.85	9.425	4.524	1587661524906154
37	19.35	9.675	4.644	1587661524916332
38	19.85	9.925	4.764	1587661524926547
39	20.35	10.175	4.884	1587661524936706
40	20.9	10.45	5.016	1587661524946878
41	21.4	10.7	5.136	1587661524957061
42	21.9	10.95	5.256	1587661524967166
43	22.4	11.2	5.376	1587661524977377
44	22.9	11.45	5.496	1587661524987995
45	23.4	11.7	5.616	1587661524997716
46	23.95	11.975	5.748	1587661525007926
47	24.45	12.225	5.868	1587661525018039
48	24.95	12.475	5.988	1587661525028276
49	25.45	12.725	6.108	1587661525038410
50	25.95	12.975	6.228	1587661525048601
51	26.5	13.25	6.36	1587661525058773
52	27	13.5	6.48	1587661525068939
53	27.5	13.75	6.6	1587661525079098
54	28	14	6.72	1587661525089281
55	28.5	14.25	6.84	1587661525099429
56	29	14.5	6.96	1587661525109617
57	29.55	14.775	7.092	1587661525119775
58	30.05	15.025	7.212	1587661525129901
59	30.55	15.275	7.332	1587661525140123
60	31.05	15.525	7.452	1587661525150244
61	31.55	15.775	7.572	1587661525160461
62	32.05	16.025	7.692	1587661525170652
63	32.6	16.3	7.824	1587661525180819
64	33.1	16.55	7.944	1587661525191004
65	33.6	16.8	8.064	1587661525201177
66	34.1	17.05	8.184	1587661525211279
67	34.6	17.3	8.304	1587661525221520
68	35.1	17.55	8.424	1587661525231715
69	35.65	17.825	8.556	1587661525241824
70	36.15	18.075	8.676	1587661525252053
71	36.65	18.325	8.796	1587661525262185
72	37.15	18.575	8.916	1587661525272394
73	37.65	18.825	9.036	1587661525282569
74	38.15	19.075	9.156	1587661525292733
75	38.7	19.35	9.288	1587661525302901
76	39.2	19.6	9.408	1587661525313081
77	39.7	19.85	9.528	1587661525323203
78	40.2	20.1	9.648	1587661525333448
79	40.7	20.35	9.768	1587661525343596
80	41.2	20.6	9.888	1587661525353628
81	41.75	20.875	10.02	1587661525363901
82	42.25	21.125	10.14	1587661525374020
83	42.75	21.375	10.26	1587661525384244
84	43.25	21.625	10.38	1587661525394399
85	43.75	21.875	10.5	1587661525404582
86	44.25	22.125	10.62	1587661525414756
87	44.8	22.4	10.752	1587661525424924
88	45.3	22.65	10.872	1587661525435089
89	45.8	22.9	10.992	1587661525445244
90	46.3	23.15	11.112	1587661525455337
91	46.8	23.4	11.232	1587661525465617
92	47.35	23.675	11.364	1587661525475793
93	47.85	23.925	11.484	1587661525485843
94	48.35	24.175	11.604	1587661525496147
95	48.85	24.425	11.724	1587661525506296
96	49.35	24.675	11.844	1587661525516454
97	49.85	24.925	11.964	1587661525526650
98	50.4	25.2	12.096	1587661525536853
99	50.9	25.45	12.216	1587661525547029
100	51.4	25.7	12.336	1587661525557177
101	51.9	25.95	12.456	1587661525567237
102	52.4	26.2	12.576	1587661525577516
103	52.9	26.45	12.696	1587661525587675
104	53.45	26.725	12.828	1587661525597777
105	53.95	26.975	12.948	1587661525608037
106	54.45	27.225	13.068	1587661525618166
107	54.95	27.475	13.188	1587661525628374
108	55.45	27.725	13.308	1587661525638574
109	56.5	28.25	13.56	1587661525658907
110	57	28.5	13.68	1587661525669076
111	57.5	28.75	13.8	1587661525679205
112	58	29	13.92	1587661525689419
113	58.5	29.25	14.04	1587661525699548
114	59	29.5	14.16	1587661525709711
115	59.55	29.775	14.292	1587661525719928
116	60.05	30.025	14.412	1587661525730050
117	60.55	30.275	14.532	1587661525740244
118	61.05	30.525	14.652	1587661525751408
119	61.55	30.775	14.772	1587661525760586
120	62.05	31.025	14.892	1587661525770747
121	62.6	31.3	15.024	1587661525780910
122	63.1	31.55	15.144	1587661525791067
123	63.6	31.8	15.264	1587661525801234
124	64.1	32.05	15.384	1587661525811354
125	64.6	32.3	15.504	1587661525821601
126	65.1	32.55	15.624	1587661525831754
127	65.65	32.825	15.756	1587661525841949
128	66.15	33.075	15.876	1587661525852638
129	66.65	33.325	15.996	1587661525862281
130	67.15	33.575	16.116	1587661525872462
131	67.65	33.825	16.236	1587661525882637
132	68.2	34.1	16.368	1587661525892776
133	68.7	34.35	16.488	1587661525902988
134	69.2	34.6	16.608	1587661525913149
135	69.7	34.85	16.728	1587661525923222
136	70.2	35.1	16.848	1587661525933524
137	70.7	35.35	16.968	1587661525943709
138	71.25	35.625	17.1	1587661525953792
139	71.75	35.875	17.22	1587661525964044
140	72.25	36.125	17.34	1587661525974147
141	72.75	36.375	17.46	1587661525984383
142	73.25	36.625	17.58	1587661525994552
143	73.75	36.875	17.7	1587661526004712
144	74.3	37.15	17.832	1587661526014889
145	74.8	37.4	17.952	1587661526025043
146	75.3	37.65	18.072	1587661526035157
147	75.8	37.9	18.192	1587661526045418
148	76.3	38.15	18.312	1587661526055484
149	76.8	38.4	18.432	1587661526065678
150	77.35	38.675	18.564	1587661526075866
151	77.85	38.925	18.684	1587661526085866
152	78.35	39.175	18.804	1587661526096217
153	78.85	39.425	18.924	1587661526106380
154	79.35	39.675	19.044	1587661526116514
155	79.85	39.925	19.164	1587661526126733
156	80.4	40.2	19.296	1587661526136908
157	80.9	40.45	19.416	1587661526147102
158	81.4	40.7	19.536	1587661526157279
159	81.9	40.95	19.656	1587661526167364
160	82.4	41.2	19.776	1587661526177620
161	82.95	41.475	19.908	1587661526187783
162	83.45	41.725	20.028	1587661526197845
163	83.95	41.975	20.148	1587661526208123
164	84.45	42.225	20.268	1587661526218274
165	84.95	42.475	20.388	1587661526228467
166	85.45	42.725	20.508	1587661526238637
167	86	43	20.64	1587661526248843
168	86.5	43.25	20.76	1587661526258970
169	87	43.5	20.88	1587661526269155
170	87.5	43.75	21	1587661526279226
171	88	44	21.12	1587661526289506
172	88.5	44.25	21.24	1587661526299676
173	89.05	44.525	21.372	1587661526309782
174	89.55	44.775	21.492	1587661526320041
175	90.05	45.025	21.612	1587661526330174
176	90.55	45.275	21.732	1587661526340374
177	91.05	45.525	21.852	1587661526350574
178	91.55	45.775	21.972	1587661526360676
179	92.1	46.05	22.104	1587661526370893
180	92.6	46.3	22.224	1587661526381072
181	93.1	46.55	22.344	1587661526391240
182	93.6	46.8	22.464	1587661526401406
183	94.1	47.05	22.584	1587661526411505
184	94.6	47.3	22.704	1587661526422094
185	95.15	47.575	22.836	1587661526432007
186	95.65	47.825	22.956	1587661526442012
187	96.15	48.075	23.076	1587661526452280
188	96.65	48.325	23.196	1587661526462409
189	97.15	48.575	23.316	1587661526472593
190	97.65	48.825	23.436	1587661526482758
191	98.2	49.1	23.568	1587661526492923
192	98.7	49.35	23.688	1587661526503091
193	99.2	49.6	23.808	1587661526513287
194	99.7	49.85	23.928	1587661526523415
195	100.2	50.1	24.048	1587661526533611
196	100.75	50.375	24.18	1587661526543787
197	101.25	50.625	24.3	1587661526553922
198	101.75	50.875	24.42	1587661526564143
199	102.25	51.125	24.54	1587661526574292
200	102.75	51.375	24.66	1587661526584474
201	103.25	51.625	24.78	1587661526594640
202	103.8	51.9	24.912	1587661526604819
203	104.3	52.15	25.032	1587661526614990
204	104.8	52.4	25.152	1587661526625148
205	105.3	52.65	25.272	1587661526635282
206	105.8	52.9	25.392	1587661526645545
207	106.3	53.15	25.512	1587661526655717
208	106.85	53.425	25.644	1587661526665860
209	107.35	53.675	25.764	1587661526676041
210	107.85	53.925	25.884	1587661526686186
211	108.35	54.175	26.004	1587661526696387
212	108.85	54.425	26.124	1587661526706544
213	109.35	54.675	26.244	1587661526716725
214	109.9	54.95	26.376	1587661526726897
215	110.4	55.2	26.496	1587661526737070
216	110.9	55.45	26.616	1587661526747187
217	111.4	55.7	26.736	1587661526757435
218	111.9	55.95	26.856	1587661526767587
219	112.4	56.2	26.976	1587661526777725
220	112.95	56.475	27.108	1587661526787897
221	113.45	56.725	27.228	1587661526798026
222	113.95	56.975	27.348	1587661526808238
223	114.45	57.225	27.468	1587661526818409
224	114.95	57.475	27.588	1587661526828573
225	115.5	57.75	27.72	1587661526838756
226	116	58	27.84	1587661526848975
227	116.5	58.25	27.96	1587661526859143
228	117	58.5	28.08	1587661526869326
229	117.5	58.75	28.2	1587661526879454
230	118	59	28.32	1587661526889648
231	118.55	59.275	28.452	1587661526899832
232	119.05	59.525	28.572	1587661526909906
233	119.55	59.775	28.692	1587661526920177
234	120.05	60.025	28.812	1587661526930334
235	120.55	60.275	28.932	1587661526940512
236	121.05	60.525	29.052	1587661526950686
237	121.6	60.8	29.184	1587661526960897
238	122.1	61.05	29.304	1587661526971050
239	122.6	61.3	29.424	1587661526981208
240	123.1	61.55	29.544	1587661526991363
241	123.6	61.8	29.664	1587661527001548
242	124.1	62.05	29.784	1587661527011716
243	124.65	62.325	29.916	1587661527021870
244	125.15	62.575	30.036	1587661527032060
245	125.65	62.825	30.156	1587661527042206
246	126.15	63.075	30.276	1587661527052331
247	126.65	63.325	30.396	1587661527062593
248	127.15	63.575	30.516	1587661527072745
249	127.7	63.85	30.648	1587661527082914
250	128.2	64.1	30.768	1587661527093091
251	128.7	64.35	30.888	1587661527103210
252	129.2	64.6	31.008	1587661527113432
253	129.7	64.85	31.128	1587661527123596
254	130.2	65.1	31.248	1587661527133731
255	130.75	65.375	31.38	1587661527143977
256	131.25	65.625	31.5	1587661527154070
257	131.75	65.875	31.62	1587661527164311
258	132.25	66.125	31.74	1587661527174458
259	132.75	66.375	31.86	1587661527184629
260	133.3	66.65	31.992	1587661527194795
261	133.8	66.9	32.112	1587661527204975
262	134.3	67.15	32.232	1587661527215107
263	134.8	67.4	32.352	1587661527225318
264	135.3	67.65	32.472	1587661527235475
265	135.8	67.9	32.592	1587661527245644
266	136.35	68.175	32.724	1587661527255819
267	136.85	68.425	32.844	1587661527265975
268	137.35	68.675	32.964	1587661527276165
269	137.85	68.925	33.084	1587661527286291
270	138.35	69.175	33.204	1587661527296503
271	138.85	69.425	33.324	1587661527306674
272	139.4	69.7	33.456	1587661527316843
273	139.9	69.95	33.576	1587661527327033
274	140.4	70.2	33.696	1587661527337176
275	140.9	70.45	33.816	1587661527347315
276	141.4	70.7	33.936	1587661527357522
277	141.9	70.95	34.056	1587661527367721
278	142.45	71.225	34.188	1587661527377885
279	142.95	71.475	34.308	1587661527388048
280	143.45	71.725	34.428	1587661527398225
281	143.95	71.975	34.548	1587661527408395
282	144.45	72.225	34.668	1587661527418555
283	144.95	72.475	34.788	1587661527428728
284	145.5	72.75	34.92	1587661527438903
285	146	73	35.04	1587661527449044
286	146.5	73.25	35.16	1587661527459169
287	147	73.5	35.28	1587661527469420
288	147.5	73.75	35.4	1587661527479560
289	148	74	35.52	1587661527489612
290	148.55	74.275	35.652	1587661527499867
291	149.05	74.525	35.772	1587661527510009
292	149.55	74.775	35.892	1587661527520201
293	150.05	75.025	36.012	1587661527530364
294	150.55	75.275	36.132	1587661527540547
295	151.05	75.525	36.252	1587661527550718
296	151.6	75.8	36.384	1587661527560904
297	152.1	76.05	36.504	1587661527571093
298	152.6	76.3	36.624	1587661527581261
299	153.1	76.55	36.744	1587661527591412
300	153.6	76.8	36.864	1587661527601610
301	154.1	77.05	36.984	1587661527611770
302	154.65	77.325	37.116	1587661527621921
303	155.15	77.575	37.236	1587661527632112
304	155.65	77.825	37.356	1587661527642264
305	156.15	78.075	37.476	1587661527652447
306	156.65	78.325	37.596	1587661527662620
307	157.2	78.6	37.728	1587661527672811
308	157.7	78.85	37.848	1587661527682980
309	158.2	79.1	37.968	1587661527693140
310	158.7	79.35	38.088	1587661527703251
311	159.2	79.6	38.208	1587661527713485
312	159.7	79.85	38.328	1587661527723651
313	160.25	80.125	38.46	1587661527733879
314	160.75	80.375	38.58	1587661527744042
315	161.25	80.625	38.7	1587661527754180
316	161.75	80.875	38.82	1587661527764385
317	162.25	81.125	38.94	1587661527775658
318	162.75	81.375	39.06	1587661527784731
319	163.3	81.65	39.192	1587661527794908
320	163.8	81.9	39.312	1587661527805073
321	164.3	82.15	39.432	1587661527815200
322	164.8	82.4	39.552	1587661527825409
323	165.3	82.65	39.672	1587661527835553
324	165.8	82.9	39.792	1587661527845736
325	166.35	83.175	39.924	1587661527855862
326	166.85	83.425	40.044	1587661527866004
327	167.35	83.675	40.164	1587661527876954
328	167.85	83.925	40.284	1587661527886330
329	168.35	84.175	40.404	1587661527896511
