1	0	0	0	1587647217089704
2	0.5	0.25	0.12	1587647217099846
3	1	0.5	0.24	1587647217109962
4	1.55	0.775	0.372	1587647217120074
5	2.05	1.025	0.492	1587647217130209
6	2.55	1.275	0.612	1587647217140375
7	3.05	1.525	0.732	1587647217150535
8	3.55	1.775	0.852	1587647217160693
9	4.05	2.025	0.972	1587647217170855
10	4.55	2.275	1.092	1587647217181064
11	5.1	2.55	1.224	1587647217191214
12	5.6	2.8	1.344	1587647217201369
13	6.1	3.05	1.464	1587647217211533
14	6.6	3.3	1.584	1587647217221691
15	7.1	3.55	1.704	1587647217231853
16	7.6	3.8	1.824	1587647217241989
17	8.15	4.075	1.956	1587647217252113
18	8.65	4.325	2.076	1587647217262249
19	9.15	4.575	2.196	1587647217272410
20	9.65	4.825	2.316	1587647217282595
21	10.15	5.075	2.436	1587647217292716
22	10.65	5.325	2.556	1587647217302877
23	11.15	5.575	2.676	1587647217313056
24	11.7	5.85	2.808	1587647217323241
25	12.2	6.1	2.928	1587647217333413
26	12.7	6.35	3.048	1587647217343575
27	13.2	6.6	3.168	1587647217353731
28	13.7	6.85	3.288	1587647217363889
29	14.25	7.125	3.42	1587647217374043
30	14.75	7.375	3.54	1587647217384260
31	15.25	7.625	3.66	1587647217394372
32	15.75	7.875	3.78	1587647217404535
33	16.25	8.125	3.9	1587647217414698
34	16.75	8.375	4.02	1587647217424870
35	17.25	8.625	4.14	1587647217435034
36	17.8	8.9	4.272	1587647217445180
37	18.3	9.15	4.392	1587647217455342
38	18.8	9.4	4.512	1587647217465504
39	19.3	9.65	4.632	1587647217475695
40	19.8	9.9	4.752	1587647217485881
41	20.3	10.15	4.872	1587647217496038
42	20.85	10.425	5.004	1587647217506189
43	21.35	10.675	5.124	1587647217516353
44	21.85	10.925	5.244	1587647217526519
45	22.35	11.175	5.364	1587647217536681
46	22.85	11.425	5.484	1587647217546842
47	23.35	11.675	5.604	1587647217557011
48	23.9	11.95	5.736	1587647217567171
49	24.4	12.2	5.856	1587647217577332
50	24.9	12.45	5.976	1587647217587518
51	25.4	12.7	6.096	1587647217597680
52	25.9	12.95	6.216	1587647217607845
53	26.4	13.2	6.336	1587647217618004
54	26.95	13.475	6.468	1587647217628163
55	27.45	13.725	6.588	1587647217638306
56	27.95	13.975	6.708	1587647217648460
57	28.45	14.225	6.828	1587647217658623
58	28.95	14.475	6.948	1587647217668781
59	29.45	14.725	7.068	1587647217678941
60	30	15	7.2	1587647217689146
61	30.5	15.25	7.32	1587647217699295
62	31	15.5	7.44	1587647217709451
63	31.5	15.75	7.56	1587647217719610
64	32	16	7.68	1587647217729737
65	32.5	16.25	7.8	1587647217739894
66	33.05	16.525	7.932	1587647217750056
67	33.55	16.775	8.052	1587647217760216
68	34.05	17.025	8.172	1587647217770376
69	34.55	17.275	8.292	1587647217780796
70	35.05	17.525	8.412	1587647217790988
71	35.6	17.8	8.544	1587647217801135
72	36.1	18.05	8.664	1587647217811290
73	36.6	18.3	8.784	1587647217821448
74	37.1	18.55	8.904	1587647217831610
75	37.6	18.8	9.024	1587647217841735
76	38.1	19.05	9.144	1587647217851867
77	38.6	19.3	9.264	1587647217862040
78	39.15	19.575	9.396	1587647217872205
79	39.65	19.825	9.516	1587647217882367
80	40.15	20.075	9.636	1587647217892553
81	40.65	20.325	9.756	1587647217902705
82	41.15	20.575	9.876	1587647217912865
83	41.65	20.825	9.996	1587647217923023
84	42.2	21.1	10.128	1587647217933182
85	42.7	21.35	10.248	1587647217943353
86	43.2	21.6	10.368	1587647217953514
87	43.7	21.85	10.488	1587647217963675
88	44.2	22.1	10.608	1587647217973805
89	44.7	22.35	10.728	1587647217983967
90	45.25	22.625	10.86	1587647217994129
91	45.75	22.875	10.98	1587647218004279
92	46.25	23.125	11.1	1587647218014436
93	46.75	23.375	11.22	1587647218024614
94	47.25	23.625	11.34	1587647218034803
95	47.75	23.875	11.46	1587647218044962
96	48.3	24.15	11.592	1587647218055123
97	48.8	24.4	11.712	1587647218065281
98	49.3	24.65	11.832	1587647218075447
99	49.8	24.9	11.952	1587647218085613
100	50.3	25.15	12.072	1587647218095804
101	50.8	25.4	12.192	1587647218105963
102	51.35	25.675	12.324	1587647218116137
103	51.85	25.925	12.444	1587647218126298
104	52.35	26.175	12.564	1587647218136470
105	52.85	26.425	12.684	1587647218146640
106	53.35	26.675	12.804	1587647218156811
107	53.85	26.925	12.924	1587647218166979
108	54.4	27.2	13.056	1587647218177146
109	54.9	27.45	13.176	1587647218187307
110	55.4	27.7	13.296	1587647218197503
111	55.9	27.95	13.416	1587647218207659
112	56.4	28.2	13.536	1587647218217806
113	56.9	28.45	13.656	1587647218227968
114	57.45	28.725	13.788	1587647218238115
115	57.95	28.975	13.908	1587647218248286
116	58.45	29.225	14.028	1587647218258459
117	58.95	29.475	14.148	1587647218268626
118	59.45	29.725	14.268	1587647218278763
119	59.95	29.975	14.388	1587647218288925
120	60.5	30.25	14.52	1587647218299117
121	61	30.5	14.64	1587647218309268
122	61.5	30.75	14.76	1587647218319444
123	62	31	14.88	1587647218329591
124	62.5	31.25	15	1587647218339764
125	63	31.5	15.12	1587647218349897
126	63.55	31.775	15.252	1587647218360064
127	64.05	32.025	15.372	1587647218370242
128	64.55	32.275	15.492	1587647218380403
129	65.05	32.525	15.612	1587647218390572
130	65.55	32.775	15.732	1587647218400764
131	66.05	33.025	15.852	1587647218410915
132	66.6	33.3	15.984	1587647218421090
133	67.1	33.55	16.104	1587647218431260
134	67.6	33.8	16.224	1587647218441447
135	68.1	34.05	16.344	1587647218451604
136	68.6	34.3	16.464	1587647218461738
137	69.1	34.55	16.584	1587647218471903
138	69.65	34.825	16.716	1587647218482065
139	70.15	35.075	16.836	1587647218492233
140	70.65	35.325	16.956	1587647218502426
141	71.15	35.575	17.076	1587647218512591
142	71.65	35.825	17.196	1587647218522757
143	72.15	36.075	17.316	1587647218532924
144	72.7	36.35	17.448	1587647218543090
145	73.2	36.6	17.568	1587647218553263
146	73.7	36.85	17.688	1587647218563431
147	74.2	37.1	17.808	1587647218573613
148	74.7	37.35	17.928	1587647218583779
149	75.2	37.6	18.048	1587647218593911
150	75.75	37.875	18.18	1587647218604105
151	76.25	38.125	18.3	1587647218614265
152	76.75	38.375	18.42	1587647218624422
153	77.25	38.625	18.54	1587647218634587
154	77.75	38.875	18.66	1587647218644746
155	78.25	39.125	18.78	1587647218654913
156	78.8	39.4	18.912	1587647218665073
157	79.3	39.65	19.032	1587647218675251
158	79.8	39.9	19.152	1587647218685426
159	80.3	40.15	19.272	1587647218695583
160	80.8	40.4	19.392	1587647218705735
161	81.3	40.65	19.512	1587647218715891
162	81.85	40.925	19.644	1587647218726053
163	82.35	41.175	19.764	1587647218736217
164	82.85	41.425	19.884	1587647218746391
165	83.35	41.675	20.004	1587647218756556
166	83.85	41.925	20.124	1587647218766721
167	84.35	42.175	20.244	1587647218776889
168	84.9	42.45	20.376	1587647218787047
169	85.4	42.7	20.496	1587647218797211
170	85.9	42.95	20.616	1587647218807404
171	86.4	43.2	20.736	1587647218817544
172	86.9	43.45	20.856	1587647218827686
173	87.4	43.7	20.976	1587647218837810
174	87.9	43.95	21.096	1587647218847976
175	88.45	44.225	21.228	1587647218858133
176	88.95	44.475	21.348	1587647218868299
177	89.45	44.725	21.468	1587647218878459
178	89.95	44.975	21.588	1587647218888620
179	90.45	45.225	21.708	1587647218898782
180	90.95	45.475	21.828	1587647218908965
181	91.5	45.75	21.96	1587647218919114
182	92	46	22.08	1587647218929270
183	92.5	46.25	22.2	1587647218939439
184	93	46.5	22.32	1587647218949622
185	93.5	46.75	22.44	1587647218959753
186	94	47	22.56	1587647218969880
187	94.55	47.275	22.692	1587647218980047
188	95.05	47.525	22.812	1587647218990196
189	95.55	47.775	22.932	1587647219000362
190	96.05	48.025	23.052	1587647219010559
191	96.55	48.275	23.172	1587647219020718
192	97.05	48.525	23.292	1587647219030880
193	97.6	48.8	23.424	1587647219041052
194	98.1	49.05	23.544	1587647219051220
195	98.6	49.3	23.664	1587647219061383
196	99.1	49.55	23.784	1587647219071553
197	99.6	49.8	23.904	1587647219081716
198	100.1	50.05	24.024	1587647219091897
199	100.65	50.325	24.156	1587647219102079
200	101.15	50.575	24.276	1587647219112281
201	101.65	50.825	24.396	1587647219122450
202	102.15	51.075	24.516	1587647219132615
203	102.65	51.325	24.636	1587647219142781
204	103.15	51.575	24.756	1587647219152946
205	103.7	51.85	24.888	1587647219163125
206	104.2	52.1	25.008	1587647219173253
207	104.7	52.35	25.128	1587647219183418
208	105.2	52.6	25.248	1587647219193601
209	105.7	52.85	25.368	1587647219203770
210	106.2	53.1	25.488	1587647219213922
211	106.75	53.375	25.62	1587647219224082
212	107.25	53.625	25.74	1587647219234261
213	107.75	53.875	25.86	1587647219244420
214	108.25	54.125	25.98	1587647219254588
215	108.75	54.375	26.1	1587647219264752
216	109.25	54.625	26.22	1587647219274939
217	109.8	54.9	26.352	1587647219285104
218	110.3	55.15	26.472	1587647219295246
219	110.8	55.4	26.592	1587647219305416
220	111.3	55.65	26.712	1587647219315605
221	111.8	55.9	26.832	1587647219325732
222	112.3	56.15	26.952	1587647219335910
223	112.85	56.425	27.084	1587647219346053
224	113.35	56.675	27.204	1587647219356217
225	113.85	56.925	27.324	1587647219366385
226	114.35	57.175	27.444	1587647219376548
227	114.85	57.425	27.564	1587647219386713
228	115.35	57.675	27.684	1587647219396887
229	115.9	57.95	27.816	1587647219407074
230	116.4	58.2	27.936	1587647219417263
231	116.9	58.45	28.056	1587647219427381
232	117.4	58.7	28.176	1587647219437547
233	117.9	58.95	28.296	1587647219447728
234	118.4	59.2	28.416	1587647219457855
235	118.9	59.45	28.536	1587647219468013
236	119.45	59.725	28.668	1587647219478156
237	119.95	59.975	28.788	1587647219488283
238	120.45	60.225	28.908	1587647219498447
239	120.95	60.475	29.028	1587647219508615
240	121.45	60.725	29.148	1587647219518804
241	121.95	60.975	29.268	1587647219528959
242	122.5	61.25	29.4	1587647219539123
243	123	61.5	29.52	1587647219549289
244	123.5	61.75	29.64	1587647219559460
245	124	62	29.76	1587647219569629
246	124.5	62.25	29.88	1587647219579794
247	125	62.5	30	1587647219589925
248	125.55	62.775	30.132	1587647219600087
249	126.05	63.025	30.252	1587647219610256
250	126.55	63.275	30.372	1587647219620474
251	127.05	63.525	30.492	1587647219630626
252	127.55	63.775	30.612	1587647219640758
253	128.05	64.025	30.732	1587647219650926
254	128.6	64.3	30.864	1587647219661066
255	129.1	64.55	30.984	1587647219671226
256	129.6	64.8	31.104	1587647219681415
257	130.1	65.05	31.224	1587647219691598
258	130.6	65.3	31.344	1587647219701720
259	131.1	65.55	31.464	1587647219711882
260	131.6	65.8	31.584	1587647219722067
261	132.15	66.075	31.716	1587647219732220
262	132.65	66.325	31.836	1587647219742382
263	133.15	66.575	31.956	1587647219752543
264	133.65	66.825	32.076	1587647219762706
265	134.15	67.075	32.196	1587647219772871
266	134.65	67.325	32.316	1587647219783031
267	135.2	67.6	32.448	1587647219793199
268	135.7	67.85	32.568	1587647219803361
269	136.2	68.1	32.688	1587647219813513
270	136.7	68.35	32.808	1587647219823701
271	137.2	68.6	32.928	1587647219833820
272	137.7	68.85	33.048	1587647219843985
273	138.25	69.125	33.18	1587647219854147
274	138.75	69.375	33.3	1587647219864306
275	139.25	69.625	33.42	1587647219874476
276	139.75	69.875	33.54	1587647219884643
277	140.25	70.125	33.66	1587647219894802
278	140.75	70.375	33.78	1587647219904965
279	141.3	70.65	33.912	1587647219915096
280	141.8	70.9	34.032	1587647219925291
281	142.3	71.15	34.152	1587647219935444
282	142.8	71.4	34.272	1587647219945617
283	143.3	71.65	34.392	1587647219955781
284	143.8	71.9	34.512	1587647219965914
285	144.35	72.175	34.644	1587647219976084
286	144.85	72.425	34.764	1587647219986248
287	145.35	72.675	34.884	1587647219996411
288	145.85	72.925	35.004	1587647220006536
289	146.35	73.175	35.124	1587647220016702
290	146.85	73.425	35.244	1587647220026900
291	147.4	73.7	35.376	1587647220037078
292	147.9	73.95	35.496	1587647220047239
293	148.4	74.2	35.616	1587647220057408
294	148.9	74.45	35.736	1587647220067584
295	149.4	74.7	35.856	1587647220077752
296	149.9	74.95	35.976	1587647220087919
297	150.45	75.225	36.108	1587647220098066
298	150.95	75.475	36.228	1587647220108234
299	151.45	75.725	36.348	1587647220118398
300	151.95	75.975	36.468	1587647220128581
301	152.45	76.225	36.588	1587647220138743
302	152.95	76.475	36.708	1587647220148913
303	153.5	76.75	36.84	1587647220159073
304	154	77	36.96	1587647220169240
305	154.5	77.25	37.08	1587647220179400
306	155	77.5	37.2	1587647220189576
307	155.5	77.75	37.32	1587647220199743
308	156	78	37.44	1587647220209872
309	156.5	78.25	37.56	1587647220220036
310	157.05	78.525	37.692	1587647220230223
311	157.55	78.775	37.812	1587647220240390
312	158.05	79.025	37.932	1587647220250525
313	158.55	79.275	38.052	1587647220260687
314	159.05	79.525	38.172	1587647220270861
315	159.55	79.775	38.292	1587647220280996
316	160.1	80.05	38.424	1587647220291165
317	160.6	80.3	38.544	1587647220301348
318	161.1	80.55	38.664	1587647220311509
319	161.6	80.8	38.784	1587647220321664
320	162.1	81.05	38.904	1587647220331866
321	162.6	81.3	39.024	1587647220342025
322	163.15	81.575	39.156	1587647220352193
323	163.65	81.825	39.276	1587647220362354
324	164.15	82.075	39.396	1587647220372532
325	164.65	82.325	39.516	1587647220382699
326	165.15	82.575	39.636	1587647220392873
327	165.65	82.825	39.756	1587647220403040
328	166.2	83.1	39.888	1587647220413202
