1	1097	8425	9018	1587648602190094	-1	-1	1
2	1132	9050	9036	1587648602291320	1587648602291940	620	0
3	1167	9675	9054	1587648602392500	1587648602393139	639	0
4	1202	10300	9072	1587648602493665	1587648602494204	539	0
5	1237	10925	9090	1587648602594877	1587648602595499	622	0
6	1272	11550	9108	1587648602696074	1587648602696627	553	0
7	1307	12175	9126	1587648602797245	1587648602797793	548	0
8	1342	12800	9144	1587648602898402	1587648602899000	598	0
9	1377	13425	9162	1587648602999576	1587648603000722	1146	0
10	1412	14050	9180	1587648603100753	-1	-1	1
11	1447	14675	9198	1587648603201835	-1	-1	1
12	1482	15300	9216	1587648603302785	1587648603303401	616	0
13	1517	15925	9234	1587648603403914	1587648603404487	573	0
14	1552	16550	9252	1587648603505106	1587648603505685	579	0
15	1587	17175	9270	1587648603606135	1587648603606675	540	0
16	1622	17800	9288	1587648603707169	1587648603707726	557	0
17	1657	18425	9306	1587648603808241	1587648603808839	598	0
18	1692	19050	9324	1587648603909314	1587648603909845	531	0
19	1727	19675	9342	1587648604010269	1587648604010858	589	0
20	1762	20300	9360	1587648604111330	1587648604111928	598	0
21	1797	20925	9378	1587648604212368	1587648604212965	597	0
22	1832	21550	9396	1587648604313464	1587648604313983	519	0
23	1867	22175	9414	1587648604414475	1587648604415073	598	0
24	1902	22800	9432	1587648604515665	1587648604516265	600	0
25	1937	23425	9450	1587648604616767	1587648604617269	502	0
26	1972	24050	9468	1587648604717794	1587648604718706	912	0
27	2007	24675	9486	1587648604818789	1587648604820231	1442	0
28	2042	25300	9504	1587648604919947	-1	-1	1
29	2077	25925	9522	1587648605021015	1587648605022153	1138	0
30	2112	26550	9540	1587648605122152	1587648605123659	1507	0
31	2147	27175	9558	1587648605223297	1587648605223762	465	0
32	2182	27800	9576	1587648605324476	1587648605324941	465	0
33	2217	28425	9594	1587648605425666	1587648605426099	433	0
34	2252	29050	9612	1587648605526834	1587648605527300	466	0
35	2287	29675	9630	1587648605627858	1587648605628317	459	0
36	2322	30300	9648	1587648605728955	1587648605729415	460	0
37	2357	30925	9666	1587648605830158	1587648605830619	461	0
38	2392	31550	9684	1587648605931355	1587648605931848	493	0
39	2427	32175	9702	1587648606032380	1587648606032781	401	0
40	2462	32800	9720	1587648606133519	1587648606133896	377	0
41	2497	33425	9738	1587648606234578	1587648606234996	418	0
42	2532	34050	9756	1587648606335540	1587648606335982	442	0
43	2567	34675	9774	1587648606436422	1587648606436772	350	0
44	2602	35300	9792	1587648606537391	1587648606538589	1198	0
45	2637	35925	9810	1587648606638306	-1	-1	1
46	2672	36550	9828	1587648606739299	1587648606740881	1582	0
47	2707	37175	9846	1587648606840335	1587648606840822	487	0
48	2742	37800	9864	1587648606941494	1587648606941953	459	0
49	2777	38425	9882	1587648607042670	1587648607043160	490	0
50	2812	39050	9900	1587648607143856	1587648607144346	490	0
51	2847	39675	9918	1587648607245065	1587648607245557	492	0
52	2882	40300	9936	1587648607346119	1587648607346682	563	0
53	2917	40925	9954	1587648607447287	1587648607447848	561	0
54	2952	41550	9972	1587648607548404	1587648607548967	563	0
55	2987	42175	9990	1587648607649577	1587648607649984	407	0
56	3022	42800	10008	1587648607750782	1587648607751336	554	0
57	3057	43425	10026	1587648607852072	1587648607852632	560	0
58	3092	44050	10044	1587648607953271	1587648607953839	568	0
59	3127	44675	10062	1587648608054475	1587648608055036	561	0
60	3162	45300	10080	1587648608155691	1587648608156249	558	0
61	3197	45925	10098	1587648608256841	1587648608257360	519	0
62	3232	46550	10116	1587648608358017	1587648608358800	783	0
63	3267	47175	10134	1587648608459191	1587648608460497	1306	0
64	3302	47800	10152	1587648608560353	-1	-1	1
65	3337	48425	10170	1587648608661512	1587648608662826	1314	0
66	3372	49050	10188	1587648608762650	1587648608764330	1680	0
67	3407	49675	10206	1587648608863848	1587648608864401	553	0
68	3442	50300	10224	1587648608965096	1587648608965633	537	0
69	3477	50925	10242	1587648609066310	1587648609066873	563	0
70	3512	51550	10260	1587648609167496	1587648609168052	556	0
71	3547	52175	10278	1587648609268699	1587648609269258	559	0
72	3582	52800	10296	1587648609369894	1587648609370453	559	0
73	3617	53425	10314	1587648609471080	1587648609471638	558	0
74	3652	54050	10332	1587648609572295	1587648609572858	563	0
75	3687	54675	10350	1587648609673484	1587648609673989	505	0
76	3722	55300	10368	1587648609774671	1587648609775245	574	0
77	3757	55925	10386	1587648609875863	1587648609876425	562	0
78	3792	56550	10404	1587648609977010	1587648609977578	568	0
79	3827	57175	10422	1587648610078212	1587648610078773	561	0
80	3862	57800	10440	1587648610179440	1587648610180000	560	0
81	3897	58425	10458	1587648610280666	1587648610281230	564	0
82	3932	59050	10476	1587648610382441	1587648610383001	560	0
83	3967	59675	10494	1587648610483653	1587648610484117	464	0
84	4002	60300	10512	1587648610584870	1587648610585794	924	0
85	4037	60925	10530	1587648610686037	1587648610687416	1379	0
86	4072	61550	10548	1587648610787259	-1	-1	1
87	4107	62175	10566	1587648610888421	1587648610889644	1223	0
88	4142	62800	10584	1587648610989477	1587648610991121	1644	0
89	4177	63425	10602	1587648611090684	1587648611092344	1660	0
90	4212	64050	10620	1587648611191844	1587648611192315	471	0
91	4247	64675	10638	1587648611293039	1587648611293576	537	0
92	4282	65300	10656	1587648611394134	1587648611394693	559	0
93	4317	65925	10674	1587648611495308	1587648611495867	559	0
94	4352	66550	10692	1587648611596476	1587648611597035	559	0
95	4387	67175	10710	1587648611697666	1587648611698164	498	0
96	4422	67800	10728	1587648611798748	1587648611799315	567	0
